month,Alberta_FT_F,Alberta_FT_M,Alberta_PT_F,Alberta_PT_M,British Columbia_FT_F,British Columbia_FT_M,British Columbia_PT_F,British Columbia_PT_M,Manitoba_FT_F,Manitoba_FT_M,Manitoba_PT_F,Manitoba_PT_M,New Brunswick_FT_F,New Brunswick_FT_M,New Brunswick_PT_F,New Brunswick_PT_M,Newfoundland and Labrador_FT_F,Newfoundland and Labrador_FT_M,Newfoundland and Labrador_PT_F,Newfoundland and Labrador_PT_M,Nova Scotia_FT_F,Nova Scotia_FT_M,Nova Scotia_PT_F,Nova Scotia_PT_M,Ontario_FT_F,Ontario_FT_M,Ontario_PT_F,Ontario_PT_M,Prince Edward Island_FT_F,Prince Edward Island_FT_M,Prince Edward Island_PT_F,Prince Edward Island_PT_M,Quebec_FT_F,Quebec_FT_M,Quebec_PT_F,Quebec_PT_M,Saskatchewan_FT_F,Saskatchewan_FT_M,Saskatchewan_PT_F,Saskatchewan_PT_M
1976-01,217.9,475.8,89.2,36.7,274.6,602.5,104.7,47.9,119.8,249.2,45.0,13.4,62.7,139.0,21.6,6.3,42.1,107.8,8.6,3.8,84.6,180.8,25.7,11.9,1084.1,2124.9,342.6,155.7,12.7,24.5,3.8,1.7,727.0,1588.7,152.6,77.2,93.3,218.9,38.6,18.7
1976-02,223.3,481.0,89.6,36.8,278.1,602.7,110.9,49.9,121.0,252.4,38.7,13.3,65.1,143.1,19.7,4.9,41.9,106.0,8.9,4.4,83.6,179.0,26.1,11.4,1084.3,2135.0,345.2,148.8,13.0,24.7,3.2,1.8,730.1,1584.0,146.7,75.5,95.0,224.3,38.2,18.0
1976-03,225.7,485.7,92.4,38.0,283.1,608.1,105.9,50.4,120.1,254.4,41.8,15.8,63.9,142.7,18.6,5.6,41.5,108.1,8.4,3.7,84.4,181.1,25.2,10.5,1089.9,2143.9,351.1,143.4,12.7,24.7,4.1,2.1,737.2,1585.7,148.6,73.8,92.6,224.0,37.7,17.5
1976-04,229.8,489.4,89.0,37.9,283.0,608.0,107.1,50.5,122.5,253.0,44.4,15.3,64.4,144.5,18.5,5.6,43.2,107.4,6.7,3.9,85.1,181.1,25.0,11.5,1077.6,2157.1,354.4,146.6,12.5,25.2,3.6,1.6,736.4,1594.8,154.8,66.0,97.9,227.1,36.9,18.7
1976-05,231.4,493.6,85.7,38.8,286.9,616.0,104.9,40.6,118.1,251.0,46.3,16.9,64.8,140.4,18.1,7.4,42.7,106.5,7.0,4.4,81.3,178.9,25.4,12.4,1075.6,2151.3,362.3,145.0,12.0,25.1,3.7,2.0,749.7,1579.9,149.3,68.8,96.8,227.8,38.3,19.1
1976-06,233.7,499.9,85.9,34.6,281.3,610.5,114.1,47.1,120.8,251.2,46.8,16.7,64.6,142.0,18.3,6.5,43.3,102.9,8.1,4.7,78.7,175.7,29.3,11.3,1071.4,2150.6,368.8,154.4,11.7,24.3,3.7,2.3,755.7,1574.2,149.1,70.5,97.6,229.3,38.9,18.2
1976-07,235.9,503.7,87.7,31.2,277.6,613.8,121.1,55.5,122.8,250.9,45.5,18.6,64.2,140.0,18.4,7.5,40.3,103.0,9.1,3.3,79.3,179.3,26.2,9.5,1092.8,2159.9,342.1,146.6,11.4,24.7,4.2,2.0,752.0,1573.1,158.0,66.6,88.4,231.3,42.9,19.3
1976-08,235.8,503.4,90.4,31.7,282.7,631.5,117.3,46.0,128.9,251.2,40.9,18.7,65.2,141.7,18.0,7.8,41.8,102.3,8.6,3.7,82.2,175.8,25.0,10.9,1098.3,2154.9,351.9,149.3,11.3,24.5,4.3,2.2,744.1,1561.0,161.4,68.1,95.1,230.1,41.1,21.3
1976-09,239.6,508.9,92.0,34.7,288.4,628.4,111.6,44.9,127.5,250.2,41.3,18.1,65.0,142.5,17.8,7.2,42.6,103.1,8.6,3.6,83.5,176.8,25.9,10.9,1089.2,2161.1,355.3,148.1,12.0,25.5,4.1,2.0,742.1,1565.5,158.1,69.6,97.8,233.0,39.0,20.0
1976-10,231.9,509.6,93.6,35.1,289.1,632.5,113.9,45.7,124.7,249.0,44.2,18.5,63.8,142.0,17.9,6.9,42.7,102.4,9.0,3.9,82.9,177.0,25.8,11.3,1091.2,2143.2,362.1,147.6,11.7,25.0,4.2,2.4,748.8,1548.5,163.5,78.1,93.1,228.6,41.3,19.6
1976-11,236.0,514.0,95.1,35.5,290.4,630.9,112.9,49.2,124.2,248.4,47.5,19.4,61.8,142.0,19.0,7.9,43.2,101.7,8.1,3.7,84.3,175.7,25.1,10.9,1090.6,2154.6,369.1,149.8,12.2,25.4,4.2,2.6,746.0,1549.0,169.0,79.2,95.2,235.1,40.2,19.8
1976-12,234.7,516.9,95.7,35.0,296.3,629.9,105.8,52.2,118.6,246.8,49.5,20.6,61.9,141.2,19.0,7.3,44.4,103.2,8.6,3.7,86.6,176.2,24.3,10.9,1104.6,2155.3,372.5,141.7,11.7,25.2,4.0,2.4,753.4,1567.0,165.9,78.9,95.1,237.4,39.5,18.8
1977-01,242.8,519.2,91.1,35.3,287.0,634.6,114.3,49.2,121.1,248.0,47.9,17.9,61.7,140.6,19.2,7.1,44.0,101.5,8.0,3.5,87.6,176.8,21.1,10.6,1101.7,2149.1,378.4,147.4,12.3,25.1,3.9,2.2,755.2,1569.0,168.4,78.2,96.0,241.7,34.9,15.6
1977-02,245.8,519.5,89.5,38.0,288.7,637.3,112.6,46.3,120.8,247.9,48.7,19.8,62.3,140.6,18.4,7.1,44.6,103.6,8.0,3.4,84.7,175.2,24.2,11.9,1101.9,2148.6,377.0,147.3,11.8,24.9,4.4,2.3,754.0,1562.5,170.1,78.4,96.3,240.2,38.2,17.2
1977-03,246.9,520.4,86.1,32.0,286.9,630.2,116.1,46.9,121.2,245.0,48.3,21.3,63.0,140.2,17.9,6.3,45.0,104.5,9.3,3.6,85.7,177.2,25.6,12.6,1104.0,2143.8,368.4,151.7,11.4,25.0,4.8,2.2,752.3,1553.3,173.5,88.4,95.7,237.8,40.9,20.4
1977-04,246.7,528.5,88.8,38.1,284.2,630.0,115.9,46.6,120.8,249.0,49.7,20.3,63.5,139.6,18.1,7.5,45.1,100.4,8.7,3.8,85.4,173.7,26.8,13.8,1115.6,2155.8,360.2,152.6,11.7,25.2,4.4,2.4,755.7,1554.8,170.6,83.2,96.3,238.6,42.1,18.7
1977-05,247.4,521.5,89.7,38.3,290.4,637.5,121.1,46.8,124.1,249.4,46.8,17.7,60.1,139.0,19.3,7.1,44.7,104.6,9.7,4.4,84.3,173.0,26.1,14.1,1110.1,2159.9,371.7,153.0,12.1,24.9,4.2,2.1,757.1,1549.5,175.2,83.5,96.4,233.4,41.3,20.1
1977-06,247.0,523.5,91.2,39.6,284.1,635.4,122.5,46.9,123.7,250.0,46.9,19.2,60.7,139.1,19.0,7.4,45.5,102.3,9.2,3.5,84.3,174.3,25.7,13.0,1104.7,2160.0,377.3,157.8,11.9,25.3,4.4,1.9,763.4,1545.7,167.4,78.5,96.2,234.2,42.5,21.6
1977-07,242.4,521.8,95.2,41.7,294.0,635.5,120.0,47.8,122.0,250.4,47.6,18.5,61.3,141.3,20.0,7.1,44.1,102.8,9.3,4.3,83.3,175.1,26.9,12.4,1099.7,2174.9,385.3,149.2,12.0,25.5,4.3,1.5,761.1,1539.5,160.6,79.7,99.0,233.8,40.9,19.6
1977-08,245.3,526.6,95.5,41.1,285.9,635.0,121.8,49.5,124.0,252.3,47.1,18.0,61.3,139.5,20.2,8.5,44.8,102.5,9.6,4.6,83.3,174.2,27.5,13.9,1102.1,2168.6,388.6,152.0,12.5,25.9,3.7,1.8,765.3,1544.5,156.2,84.2,100.9,234.5,42.2,21.8
1977-09,254.6,523.8,95.1,41.8,285.7,640.0,120.0,48.9,121.7,253.0,47.3,16.3,61.8,138.5,19.1,7.6,45.0,101.4,9.3,4.3,83.7,171.3,26.7,14.3,1097.3,2172.2,392.1,149.8,12.0,25.6,4.2,1.6,773.1,1537.6,157.2,84.1,99.7,233.5,43.2,22.8
1977-10,253.4,530.0,95.8,39.1,279.9,637.9,118.8,50.6,124.2,249.1,49.3,18.3,62.9,138.2,19.3,8.2,46.3,100.6,8.6,4.3,84.7,171.8,26.7,14.7,1105.2,2184.6,392.3,157.1,11.7,25.8,4.4,1.5,761.9,1535.3,167.0,81.0,101.3,235.0,43.3,22.3
1977-11,251.3,533.5,96.1,36.6,287.8,641.7,117.0,47.1,122.9,248.8,46.0,18.8,64.3,137.8,18.2,7.7,47.0,103.1,10.4,4.3,84.2,173.4,27.4,14.3,1106.4,2186.1,391.1,156.2,11.9,25.9,4.3,1.8,755.0,1540.0,176.0,81.8,101.6,233.0,43.7,21.7
1977-12,252.0,533.6,99.8,39.3,291.3,640.6,119.8,48.0,122.4,247.3,46.5,20.4,63.5,138.7,20.0,8.0,47.3,103.2,9.4,3.7,85.7,173.2,26.9,14.3,1111.6,2189.1,391.3,149.8,12.0,25.6,4.4,2.0,759.7,1543.0,178.7,85.0,99.4,230.0,43.5,22.5
1978-01,251.1,539.9,101.3,35.6,300.1,644.6,115.5,47.6,123.3,247.5,47.0,21.2,64.8,141.2,18.9,8.0,49.4,104.2,8.2,3.4,86.9,172.4,26.8,14.5,1121.4,2199.9,388.9,148.9,12.1,25.7,4.4,1.8,757.6,1519.3,178.8,84.8,99.2,231.6,44.1,21.0
1978-02,248.4,541.7,104.3,39.0,302.8,650.7,113.9,47.7,124.5,248.5,47.6,20.8,64.9,140.8,19.1,8.1,48.8,102.5,8.7,4.0,88.2,174.0,26.7,13.4,1126.6,2209.0,386.5,148.0,12.6,25.8,4.1,1.8,758.6,1546.8,185.7,73.3,99.1,233.5,45.7,21.5
1978-03,247.5,549.4,105.8,35.8,304.3,657.2,116.8,44.9,123.0,248.7,47.8,21.2,66.5,141.1,19.1,8.2,47.7,100.1,9.5,4.7,86.8,172.6,26.0,13.4,1140.2,2211.2,384.1,154.3,12.9,25.9,4.1,1.8,771.9,1542.4,176.8,79.7,99.4,232.8,43.9,21.1
1978-04,245.6,555.3,111.3,37.2,309.2,655.4,116.1,50.6,123.8,247.8,48.3,21.8,66.9,141.1,20.1,8.2,46.8,98.0,10.8,3.9,88.3,176.3,25.6,11.5,1143.7,2208.9,387.8,154.0,12.5,25.5,4.0,1.6,775.3,1530.2,183.1,83.3,97.6,233.9,45.1,22.5
1978-05,253.2,557.6,107.4,36.6,308.7,654.1,118.0,52.1,123.1,248.5,48.8,20.9,68.6,140.9,19.2,7.7,47.7,101.8,9.6,3.7,87.8,174.6,25.5,12.3,1153.0,2201.6,380.1,152.5,12.7,26.3,4.2,1.7,771.6,1545.5,181.3,84.3,101.6,237.4,42.4,21.9
1978-06,258.0,559.4,105.7,37.1,311.1,655.5,119.6,53.1,124.9,248.1,49.1,21.4,69.0,143.1,19.7,7.3,47.1,103.3,9.9,4.3,90.2,175.9,26.2,13.9,1164.8,2218.7,376.1,155.2,12.9,26.3,4.3,1.7,759.0,1549.6,198.1,86.3,97.6,237.4,45.5,21.2
1978-07,260.7,564.0,105.7,36.5,308.8,659.5,123.2,51.7,124.4,250.3,50.2,20.3,70.4,142.0,19.2,8.5,48.3,104.0,9.4,4.1,91.1,176.5,27.0,11.9,1154.7,2209.2,406.5,165.3,12.7,25.9,4.4,2.0,759.2,1552.7,200.7,90.1,99.0,236.3,46.0,22.8
1978-08,267.3,560.6,102.0,40.1,313.0,658.6,121.1,52.9,123.7,251.0,51.1,20.4,69.3,140.2,20.1,8.4,48.8,104.4,9.6,4.5,93.1,177.2,26.0,12.4,1168.8,2215.4,390.1,174.6,12.1,25.9,4.8,2.0,774.8,1557.9,197.4,83.6,100.1,238.2,45.0,21.3
1978-09,262.6,565.3,106.0,36.6,317.3,660.0,123.8,54.5,124.2,251.7,48.2,20.2,69.4,143.2,20.8,8.8,49.0,105.3,11.1,4.5,91.9,179.9,27.2,10.4,1178.8,2215.1,387.1,161.2,13.2,26.0,3.9,1.9,787.7,1559.8,194.3,79.8,101.2,239.7,43.1,20.8
1978-10,271.5,567.6,101.1,38.1,319.3,662.3,124.8,48.4,126.0,253.0,50.2,20.0,70.0,144.1,21.3,9.5,50.4,105.5,10.6,4.9,93.6,180.1,27.6,10.2,1201.7,2227.3,371.6,167.7,13.2,26.4,4.1,1.9,792.8,1572.6,190.6,79.3,100.8,239.4,46.9,22.3
1978-11,273.1,567.3,101.0,39.9,312.5,662.7,129.3,48.5,125.9,254.9,51.5,17.7,70.1,146.1,22.1,8.3,50.5,106.0,10.9,4.5,92.0,181.7,26.8,12.0,1205.7,2230.1,378.1,167.3,13.0,25.5,4.4,2.2,798.3,1569.5,190.5,80.0,101.2,238.7,44.6,22.9
1978-12,271.6,574.9,106.3,38.2,324.5,670.5,118.5,43.0,125.6,254.2,51.8,18.8,71.2,144.3,20.9,9.5,50.3,103.6,10.8,4.8,89.5,182.5,27.0,13.0,1193.9,2235.1,395.5,176.4,13.4,25.4,4.4,2.0,804.4,1573.8,197.5,70.5,102.0,239.8,46.6,22.6
1979-01,276.2,583.9,102.8,40.1,320.7,665.6,129.4,46.4,126.2,255.8,52.2,20.5,71.4,144.1,21.7,9.2,49.6,105.2,11.6,4.8,88.6,184.2,28.6,11.3,1200.9,2254.1,408.1,173.6,13.1,25.4,4.4,2.1,797.0,1567.3,192.8,80.9,104.7,240.7,45.1,22.9
1979-02,280.5,581.4,99.1,36.1,324.0,665.8,124.9,40.4,125.9,256.0,51.4,18.0,69.9,143.2,22.1,9.7,50.0,105.6,11.5,4.4,88.1,185.4,30.3,11.5,1210.7,2266.1,407.0,166.1,13.1,25.6,4.4,1.9,792.3,1571.9,204.2,78.6,104.5,240.5,45.1,22.8
1979-03,288.8,582.8,101.0,39.8,323.8,673.4,128.6,44.6,125.5,254.3,53.2,18.8,69.6,144.7,23.6,10.4,51.0,106.4,10.8,4.2,88.0,185.0,30.4,12.2,1202.2,2270.8,416.3,166.1,13.4,25.5,4.5,2.2,790.7,1573.8,203.3,83.1,103.1,240.3,46.0,23.7
1979-04,286.3,581.6,101.6,40.2,318.9,670.8,134.2,45.6,123.7,251.7,51.8,20.5,70.7,144.1,23.0,10.0,54.1,108.8,9.8,4.0,90.5,184.9,27.9,12.6,1211.0,2273.5,416.4,170.2,13.4,25.5,4.8,2.2,791.4,1589.1,205.4,81.9,104.0,235.4,45.0,24.4
1979-05,287.2,591.0,103.5,40.0,317.3,675.3,134.5,48.9,128.1,252.4,48.3,20.4,69.6,145.8,24.0,11.9,51.5,108.4,10.1,3.8,88.9,186.8,30.5,12.1,1208.7,2261.8,417.7,183.2,13.6,25.7,5.0,2.3,787.1,1595.7,215.6,92.8,103.3,238.0,47.8,22.7
1979-06,288.5,594.5,104.6,39.5,321.6,681.3,132.4,46.9,126.0,257.3,51.2,19.0,69.8,146.6,22.7,10.6,52.0,110.8,10.6,3.8,88.9,185.8,30.3,11.9,1228.0,2270.1,417.1,174.8,13.4,25.9,5.0,2.1,791.7,1591.5,207.2,95.0,105.5,241.0,47.4,23.1
1979-07,298.9,598.7,100.5,39.9,320.2,685.7,133.9,51.1,125.7,254.5,51.5,19.9,68.9,147.0,23.4,9.9,51.0,111.4,12.3,4.1,90.0,185.7,29.5,12.7,1227.3,2269.2,436.2,177.2,13.3,25.8,5.1,2.4,810.6,1592.8,199.8,98.0,104.0,242.2,49.6,22.7
1979-08,298.3,604.4,104.6,37.9,320.8,690.4,140.6,53.2,127.7,253.6,53.8,21.0,70.0,147.9,22.2,8.8,52.0,112.4,12.1,3.7,89.4,186.2,30.8,11.0,1231.5,2263.5,438.2,177.6,13.8,26.2,5.0,2.0,819.2,1597.4,198.3,99.4,102.0,239.6,52.6,22.8
1979-09,299.8,607.2,105.2,40.6,326.0,682.0,136.4,52.2,129.8,252.3,52.0,23.6,72.8,147.2,22.6,9.5,51.5,112.6,11.9,4.8,91.9,185.2,28.7,12.5,1226.5,2276.1,438.0,177.8,14.3,25.9,4.5,2.3,799.4,1600.0,210.3,102.9,107.4,238.9,50.0,24.1
1979-10,301.3,611.2,106.6,39.1,328.4,691.0,139.0,53.5,131.6,255.8,54.1,21.1,71.2,149.7,23.7,8.6,52.1,111.7,12.9,4.1,93.1,185.9,28.6,12.8,1234.3,2279.3,446.7,169.4,14.4,25.6,4.4,2.4,812.9,1601.4,209.0,102.5,106.3,239.4,50.7,23.5
1979-11,301.9,615.6,105.9,39.4,326.6,691.7,145.8,55.7,130.4,256.4,53.7,20.9,72.7,149.6,23.9,9.0,50.3,112.7,11.6,4.5,92.6,184.6,29.6,12.0,1246.8,2281.5,440.2,171.7,14.3,26.9,4.6,2.0,817.3,1602.6,213.1,100.8,107.1,241.0,50.7,23.5
1979-12,305.9,615.1,107.0,39.4,325.1,690.0,151.1,56.7,129.7,258.1,53.7,19.0,72.1,149.9,24.5,9.3,50.3,111.9,12.3,4.9,94.2,184.0,29.5,12.7,1263.4,2283.6,426.5,174.0,14.1,27.1,4.6,2.0,813.4,1603.5,215.6,104.5,108.3,241.2,49.8,22.0
1980-01,309.5,615.6,110.7,38.5,319.7,692.3,157.0,53.6,128.0,257.7,54.2,19.8,73.6,150.7,23.6,9.1,49.8,110.8,12.1,4.7,95.7,181.7,29.8,13.1,1269.8,2286.7,425.5,164.9,14.7,27.1,4.6,2.3,818.3,1610.3,220.0,104.3,106.1,242.2,50.1,24.2
1980-02,310.7,616.6,109.8,43.2,328.3,702.6,154.8,54.9,128.5,257.0,53.5,19.6,74.4,150.8,22.6,8.4,50.6,110.2,11.1,5.7,96.3,182.7,28.1,13.5,1266.9,2277.2,427.2,181.6,14.5,27.4,4.8,2.0,820.7,1611.3,212.1,102.0,107.2,241.4,49.2,23.5
1980-03,309.0,618.0,114.5,40.0,328.6,704.3,152.8,54.0,129.6,255.4,53.0,20.1,75.1,148.0,22.0,9.1,50.5,111.6,11.7,4.9,96.4,185.4,29.2,12.6,1267.6,2270.2,434.1,178.7,14.3,27.4,5.4,2.1,823.8,1599.2,219.3,100.3,104.8,239.5,49.9,25.7
1980-04,312.4,622.1,114.4,38.5,331.8,709.3,156.2,56.7,129.9,257.7,54.3,21.2,75.5,148.4,21.4,9.2,50.6,111.2,12.4,4.9,96.2,184.0,29.9,13.0,1268.5,2259.8,443.9,176.9,13.9,27.0,5.3,2.0,828.6,1596.6,221.5,104.9,110.9,245.7,50.4,21.5
1980-05,315.1,624.7,114.1,38.2,340.0,710.1,149.9,55.1,128.3,254.1,56.1,21.2,74.8,144.8,21.4,9.0,51.2,111.8,12.2,4.4,96.6,181.9,29.9,13.2,1258.2,2248.1,446.3,169.8,14.0,26.5,5.2,2.2,823.5,1599.1,215.4,100.9,105.6,242.6,52.6,23.4
1980-06,319.2,626.8,114.3,37.6,344.4,710.2,151.5,56.2,128.2,254.1,57.5,21.0,72.4,142.9,23.5,10.7,51.8,110.3,11.8,4.7,98.2,180.4,30.5,14.7,1261.5,2265.3,449.0,174.7,14.3,26.5,4.6,2.3,824.2,1603.1,216.4,98.0,105.1,240.9,52.5,25.3
1980-07,313.3,625.6,116.4,38.0,355.3,712.3,141.7,55.0,131.4,252.3,55.7,20.8,74.7,143.2,23.5,10.2,52.5,111.2,11.7,4.3,95.7,183.1,31.6,12.7,1262.7,2264.2,452.0,166.5,14.1,26.7,4.5,1.9,813.8,1596.5,231.4,106.2,104.0,240.8,53.6,23.8
1980-08,320.7,627.2,113.3,38.9,354.8,720.1,147.0,56.6,134.5,252.3,54.3,21.4,73.6,143.5,24.5,9.9,53.8,111.2,10.1,4.1,95.6,181.5,31.1,14.0,1267.4,2270.3,450.2,171.9,14.1,27.0,4.4,2.0,812.1,1593.9,231.9,108.5,104.1,240.0,52.8,25.5
1980-09,329.9,636.1,112.4,37.7,340.9,717.3,163.8,57.2,130.7,253.0,57.3,22.0,73.8,144.3,24.4,10.8,58.2,113.8,10.9,5.2,95.8,185.8,32.4,14.9,1275.8,2274.6,451.9,191.2,14.2,26.4,4.8,2.0,826.0,1598.7,233.9,102.2,102.5,241.9,52.3,24.7
1980-10,325.2,644.3,116.2,37.0,343.9,722.2,160.6,62.8,130.7,255.2,57.4,21.0,76.0,143.8,24.7,11.8,60.7,116.1,11.2,4.4,95.1,184.3,33.2,16.5,1282.7,2270.3,456.5,179.4,14.2,26.7,4.8,1.8,838.8,1600.3,228.0,102.7,104.6,241.2,50.1,26.7
1980-11,330.1,654.1,116.6,36.3,350.6,733.4,160.7,59.8,132.7,254.4,57.2,23.1,74.3,143.2,25.4,12.7,57.2,116.1,11.2,4.6,96.0,185.1,33.5,12.4,1255.9,2286.4,474.7,184.1,14.0,26.0,4.6,1.9,840.6,1599.7,227.2,106.7,106.7,242.8,49.7,25.3
1980-12,333.6,655.7,113.2,38.3,353.6,742.0,155.3,50.6,131.3,254.6,59.0,23.3,74.9,145.0,25.5,12.2,56.5,115.3,12.4,4.0,98.5,184.3,31.9,13.7,1276.0,2294.4,454.9,181.9,13.7,25.6,4.9,2.3,846.4,1606.1,222.7,100.5,106.2,244.1,50.6,25.2
1981-01,335.9,662.3,113.6,40.5,356.2,757.8,158.7,50.1,132.3,255.2,57.6,21.7,75.5,144.6,25.1,12.7,58.5,117.4,11.3,4.0,96.4,184.1,33.1,13.5,1288.6,2292.5,451.4,193.1,13.8,25.6,4.9,2.3,846.1,1598.5,233.4,109.9,106.8,244.4,51.9,25.1
1981-02,340.0,665.3,117.2,40.7,353.8,745.3,158.1,59.4,134.6,256.3,57.6,20.0,76.0,146.1,25.9,12.2,58.4,118.1,12.0,3.9,96.0,183.8,36.2,14.3,1297.7,2302.7,471.2,194.5,13.4,25.9,4.9,2.3,861.1,1600.8,236.3,114.2,105.8,244.6,52.0,24.6
1981-03,340.8,671.4,114.0,40.5,352.8,742.5,165.3,59.7,134.6,256.7,58.3,20.0,75.7,146.2,26.2,11.4,57.0,114.4,12.0,4.4,95.3,185.8,35.5,13.4,1293.7,2302.6,472.7,196.0,13.4,25.8,4.8,2.2,845.8,1597.0,242.9,117.9,106.4,247.0,53.7,22.9
1981-04,348.3,672.7,119.2,39.9,363.8,736.6,160.2,60.7,136.6,255.9,57.9,21.0,74.9,146.9,28.0,10.9,55.7,115.7,13.4,4.5,95.8,188.0,35.9,13.2,1308.3,2321.2,448.2,195.0,13.1,25.9,4.8,2.8,849.4,1600.7,243.2,114.5,105.4,246.6,56.2,24.6
1981-05,350.5,675.2,118.0,43.8,367.5,735.8,160.1,60.2,136.9,253.6,58.9,23.5,74.3,146.4,29.4,11.0,57.3,117.5,13.8,5.0,96.7,183.5,35.4,15.6,1316.6,2301.5,472.1,204.9,14.4,26.1,5.6,2.5,849.4,1590.3,246.9,113.3,110.0,243.2,54.1,25.2
1981-06,352.3,674.4,120.5,43.0,371.3,739.5,162.4,57.4,136.4,252.0,58.3,22.9,76.1,145.5,27.4,10.6,57.4,112.6,12.3,4.4,96.8,181.8,33.5,15.4,1331.6,2319.4,470.7,193.7,13.5,25.8,5.4,2.6,862.6,1585.2,254.9,116.2,108.0,242.9,54.3,24.5
1981-07,348.8,676.3,122.0,43.0,367.5,737.6,163.0,54.3,138.2,253.7,55.2,21.5,75.7,145.2,26.7,10.0,56.6,112.6,11.7,4.1,98.2,180.5,34.4,14.8,1337.8,2323.9,450.2,180.3,13.7,25.6,5.4,2.3,866.4,1600.5,248.4,98.9,106.2,243.3,56.2,25.9
1981-08,346.2,674.9,128.4,44.3,372.0,729.9,156.1,59.0,137.3,255.8,55.0,21.7,76.5,145.5,27.1,10.4,54.4,111.1,13.0,5.0,98.5,177.9,34.0,15.2,1330.3,2315.0,460.1,197.0,14.2,25.1,5.1,2.7,866.5,1605.0,252.6,97.4,111.2,243.7,53.1,25.3
1981-09,358.6,673.2,122.9,44.8,370.9,725.4,161.1,59.4,140.9,252.3,54.0,21.8,75.9,144.2,26.7,10.0,54.8,109.7,11.0,4.7,100.3,175.6,35.9,16.2,1327.2,2302.1,487.9,203.8,13.4,25.3,5.9,2.7,840.9,1577.6,246.6,111.4,109.1,240.7,56.6,27.2
1981-10,354.5,670.8,123.9,44.4,374.8,727.2,162.6,54.6,139.0,250.3,55.6,23.8,75.8,142.4,25.4,10.3,55.8,108.9,11.3,3.9,99.0,174.9,35.6,15.6,1332.1,2302.9,486.2,192.6,13.9,25.3,5.5,2.7,832.4,1573.4,245.0,120.9,107.0,234.9,55.8,29.4
1981-11,353.4,668.1,125.4,43.4,372.1,725.4,165.6,55.2,137.2,251.0,55.3,22.9,76.2,141.9,26.7,10.2,57.1,109.2,12.0,4.5,100.2,177.0,34.7,15.8,1335.9,2319.5,482.7,191.9,13.6,25.0,5.9,2.8,821.8,1551.4,245.9,122.3,108.4,239.5,57.2,27.5
1981-12,353.4,669.8,124.9,42.3,368.9,712.5,165.7,63.5,136.5,249.2,56.7,22.3,74.5,141.4,27.0,8.9,56.6,109.5,11.6,3.8,98.9,177.2,36.0,16.3,1316.8,2301.0,495.6,192.1,13.6,25.4,6.0,2.3,818.4,1540.9,242.9,119.7,109.5,239.0,56.7,28.7
1982-01,348.9,670.7,127.3,43.0,370.1,703.9,161.7,62.1,136.7,247.3,56.9,23.1,74.0,141.0,27.4,10.1,56.2,110.1,13.4,4.2,99.2,177.8,35.0,15.1,1320.1,2280.3,491.6,192.8,13.5,25.5,5.7,2.1,826.3,1538.3,243.9,115.5,112.9,237.3,55.7,29.0
